Unnamed: 0,site,tree,plot,species,Date,longitude,latitude,da,mo,wk,yr,average_stem_radius,change_stem_radius,average_basal_area,change_basal_area,average_air_temperature,average_air_pressure,average_humidity,avg_solar_irradiance,avg_soil_water_content,freeze_flag,air_pressure_cat,humidity_cat,solar_rank,solar_cat,soil_moist_cat,growth_category
10551,NWT,301,3,P glauca,2018-06-06,-133.77215,68.5323727,6,6,23,2018,6.86745147705079,0.005615234375,148.163455945923,0.242313499994992,0.320833343805538,100.47675397661,0.896123065716691,38.2550557454427,0.151627074645625,0,high,dry,6958.0,Q2,moderate,Extreme Growth
10552,NWT,301,3,P glauca,2019-06-06,-133.77215,68.5323727,6,6,23,2019,6.89065839979384,0.00604248046875,149.166512838119,0.261629797752988,0.348611120134592,101.618873490228,0.434097298317485,31.6524505615234,0.348455122782399,0,high,dry,5904.0,Q2,wet,Extreme Growth
10553,NWT,301,3,P glauca,2017-07-06,-133.77215,68.5323727,6,7,27,2017,6.84667724609375,0.00238037109375,147.268406214844,0.102408111267977,2.21200000762939,100.896629638672,0.426082956790924,109.547582165948,0.294900561505417,0,high,dry,12367.0,Q4,moderate,Moderate Growth
10554,NWT,301,3,P glauca,2018-07-06,-133.77215,68.5323727,6,7,27,2018,6.87922617594402,0.00634765625,148.671970491932,0.274365084800024,1.11666669448217,100.657303280301,0.951532219847043,25.5309210883247,0.379721749824665,0,high,dry,5047.0,Q2,wet,Extreme Growth
10555,NWT,301,3,P glauca,2019-07-06,-133.77215,68.5323727,6,7,27,2019,6.92260691324871,0.00701904296875,150.552939125565,0.305302354371008,2.1499999695354,101.990760591295,0.791165627539158,47.3785400390625,0.316158615351416,0,high,dry,8087.0,Q3,moderate,Extreme Growth
10556,NWT,301,3,P glauca,2017-08-06,-133.77215,68.5323727,6,8,32,2017,6.85857340494792,0.00421142578125,147.780614161929,0.181483982923993,4.39861108197106,101.253502421909,0.683751486241817,57.9134623209635,0.293218345575868,0,high,dry,9219.0,Q3,moderate,Extreme Growth
10557,NWT,301,3,P glauca,2018-08-06,-133.77215,68.5323727,6,8,32,2018,6.88718363444011,0.0111083984375,149.016136634338,0.480777901018001,3.76111111044884,99.8549094729954,0.914564972950353,22.0701429578993,0.420534913723195,0,high,dry,4494.0,Q2,wet,Extreme Growth
10558,NWT,301,3,P glauca,2017-09-06,-133.77215,68.5323727,6,9,36,2017,6.86296454535591,0.00323486328125,147.969902502472,0.13948633876899,3.82499999801318,100.336101320055,1.01755418380101,12.200673421224,0.308567037797637,0,high,dry,3244.0,Q1,moderate,Moderate Growth
10559,NWT,301,3,P glauca,2018-09-06,-133.77215,68.5323727,6,9,36,2018,6.88605363633898,0.0059814453125,148.967214126138,0.258804711007002,2.42083331942558,101.209126896328,0.934755958616733,21.866692437066,0.345616132524162,0,high,dry,4469.0,Q2,wet,Extreme Growth
10560,NWT,301,3,P glauca,2017-10-06,-133.77215,68.5323727,6,10,40,2017,6.85814615885417,0.006103515625,147.762206529404,0.263009732097004,1.34166665540801,98.9348634084066,1.01582158688042,7.73747762044271,0.312203109082251,0,medium,dry,2884.0,Q1,moderate,Extreme Growth
10561,NWT,301,3,P glauca,2017-11-06,-133.77215,68.5323727,6,11,45,2017,6.85225711398655,0.0009765625,147.508543300325,0.0420448554459938,0.220833338383171,102.319695472717,0.964116073316998,1.00453694661458,0.120552123442844,0,high,dry,1813.0,Q1,moderate,No/Little Growth
10562,NWT,301,3,P glauca,2019-01-07,-133.77215,68.5323727,7,1,1,2019,6.88060370551216,0.0025634765625,148.731503108817,0.110820945865015,-2.81805556350284,102.486402511597,0.884179519282447,0.0,0.101163646516787,1,high,dry,724.0,Q1,dry,Moderate Growth
10563,NWT,301,3,P glauca,2018-02-07,-133.77215,68.5323727,7,2,6,2018,6.85839369032119,0.00518798828125,147.772872279039,0.223593089733015,-4.16111096408632,102.852385309007,0.917709306710296,0.998179117838542,0.0777514411674613,1,high,dry,1804.0,Q1,dry,Extreme Growth
10564,NWT,301,3,P glauca,2019-02-07,-133.77215,68.5323727,7,2,6,2019,6.88149634467232,0.00372314453125,148.770096601996,0.160970650691979,-4.35694446166356,102.788267559475,0.859806357158555,1.08718872070312,0.0956040161982595,1,high,dry,1826.0,Q1,dry,Extreme Growth
10565,NWT,301,3,P glauca,2018-03-07,-133.77215,68.5323727,7,3,10,2018,6.85881585015192,0.00567626953125,147.791063170108,0.244600139260996,-3.99583333730698,101.160275353326,0.890646159648895,8.44001770019531,0.0772280613001847,1,high,dry,2915.0,Q1,dry,Extreme Growth
10566,NWT,301,3,P glauca,2019-03-07,-133.77215,68.5323727,7,3,10,2019,6.87489267985027,0.00286865234375,148.484706349394,0.123919855829996,-4.10277767976125,100.291523297628,0.875577536722024,18.8318888346354,0.0958068867041582,1,high,dry,4068.0,Q2,dry,Moderate Growth
10567,NWT,301,3,P glauca,2018-04-07,-133.77215,68.5323727,7,4,14,2018,6.85980936686199,0.00653076171875,147.833884043454,0.281446710758985,-5.46666669845581,101.491452111138,0.815790391630597,48.8599141438802,0.0898066429793835,1,high,dry,8328.0,Q3,dry,Extreme Growth
10568,NWT,301,3,P glauca,2019-04-07,-133.77215,68.5323727,7,4,14,2019,6.87649570041233,0.00628662109375,148.553964822842,0.271636550647997,-5.3236111998558,100.196058485243,0.815851853125625,41.500727335612,0.0976053213454867,1,high,dry,7437.0,Q3,dry,Extreme Growth
10569,NWT,301,3,P glauca,2018-05-07,-133.77215,68.5323727,7,5,19,2018,6.8588616265191,0.0087890625,147.79303992932,0.37880816661098,-2.56388885113928,101.370949957106,0.804183810949326,41.1033630371094,0.107968813909424,1,high,dry,7382.0,Q3,dry,Extreme Growth
10570,NWT,301,3,P glauca,2019-05-07,-133.77215,68.5323727,7,5,19,2019,6.87233513726129,0.01153564453125,148.374269362926,0.498355830777001,-3.33194443914625,101.071731037564,0.883081405527062,67.0750935872396,0.126164223755212,1,high,dry,10005.0,Q3,moderate,Extreme Growth
10571,NWT,301,3,P glauca,2018-06-07,-133.77215,68.5323727,7,6,23,2018,6.86645541720921,0.00445556640625,148.12047602214,0.192223505632995,0.312500011175871,100.567538579305,0.790569847656621,59.574558423913,0.324091030282206,0,high,dry,9445.0,Q3,moderate,Extreme Growth
10572,NWT,301,3,P glauca,2019-06-07,-133.77215,68.5323727,7,6,23,2019,6.89184688991971,0.0079345703125,149.217979068049,0.343637958791987,0.366666674613952,101.641874101427,0.431583738575379,48.8440195719401,0.34792312675673,0,high,dry,8320.0,Q3,wet,Extreme Growth
10573,NWT,301,3,P glauca,2017-07-07,-133.77215,68.5323727,7,7,27,2017,6.84757097032336,0.00604248046875,147.30686661299,0.26000539692501,2.4680555595292,100.829302787781,0.555335979494784,127.786000569661,0.291972208403879,0,high,dry,12971.0,Q4,moderate,Extreme Growth
10574,NWT,301,3,P glauca,2018-07-07,-133.77215,68.5323727,7,7,27,2018,6.87656775580513,0.004638671875,148.557072998248,0.20043707908502,1.49444445802106,99.8632550769382,0.76942723741134,46.0031297471788,0.36997684454989,0,high,dry,7937.0,Q3,wet,Extreme Growth
10575,NWT,301,3,P glauca,2019-07-07,-133.77215,68.5323727,7,7,27,2019,6.92260097927518,0.00634765625,150.552683816485,0.276125080578993,1.89583332505491,101.833211263021,0.754998355276055,48.2486215309115,0.314090567676831,0,high,dry,8222.0,Q3,moderate,Extreme Growth
10576,NWT,301,3,P glauca,2017-08-07,-133.77215,68.5323727,7,8,32,2017,6.85952453613282,0.00604248046875,147.821609842438,0.260441042225011,4.95416663090388,100.783097055223,0.645788800799184,75.1177469889323,0.291228982541296,0,high,dry,10652.0,Q3,moderate,Extreme Growth
10577,NWT,301,3,P glauca,2018-08-07,-133.77215,68.5323727,7,8,32,2018,6.88504316541884,0.0079345703125,148.923508323568,0.343342800441008,3.77083332671059,99.7706400553385,0.950240936544206,32.6453314887153,0.422369902642474,0,medium,dry,6089.0,Q2,wet,Extreme Growth
10578,NWT,301,3,P glauca,2017-09-07,-133.77215,68.5323727,7,9,36,2017,6.86323920355904,0.00396728515625,147.981749567039,0.171071194190006,3.74722222155995,99.2678719626533,1.02785937819216,15.0616963704427,0.309529484493864,0,medium,dry,3574.0,Q1,moderate,Extreme Growth
10579,NWT,301,3,P glauca,2018-09-07,-133.77215,68.5323727,7,9,36,2018,6.88655209011502,0.00885009765625,148.988787369306,0.383001702038001,1.98888886802726,102.488641209073,0.886523184676965,35.2901882595486,0.347257646180924,0,high,dry,6471.0,Q2,wet,Extreme Growth
10580,NWT,301,3,P glauca,2017-10-07,-133.77215,68.5323727,7,10,40,2017,6.86030358208551,0.00201416015625,147.85518040353,0.0868229497909851,1.22361112634341,100.622699949476,1.00800843371285,4.31060791015625,0.311663334204094,0,high,dry,2449.0,Q1,moderate,Moderate Growth
10581,NWT,301,3,P glauca,2017-11-07,-133.77215,68.5323727,7,11,45,2017,6.85206722683377,0.0009765625,147.500368150384,0.0420448554459938,0.168055558163259,101.863947550456,0.927990069819821,2.77201334635417,0.114282102656585,0,high,dry,2157.0,Q1,moderate,No/Little Growth
10582,NWT,301,3,P glauca,2019-01-08,-133.77215,68.5323727,8,1,2,2019,6.88085123697917,0.00335693359375,148.742204669712,0.145134897199,-3.56527778506279,103.547915458679,0.861360222101212,0.0,0.0995764413472544,1,high,dry,725.0,Q1,dry,Moderate Growth
10583,NWT,301,3,P glauca,2018-02-08,-133.77215,68.5323727,8,2,6,2018,6.85840640597874,0.005859375,147.773419560756,0.25252978957198,-4.04305551449458,102.686290105184,0.936826713383198,2.39054361979167,0.0779383147342347,1,high,dry,2074.0,Q1,dry,Extreme Growth
10584,NWT,301,3,P glauca,2019-02-08,-133.77215,68.5323727,8,2,6,2019,6.87992214626737,0.00616455078125,148.702044497544,0.266496806828002,-4.46250003576279,101.750570191277,0.888517609073056,1.26520792643229,0.095899974646101,1,high,dry,1862.0,Q1,dry,Extreme Growth
10585,NWT,301,3,P glauca,2018-03-08,-133.77215,68.5323727,8,3,10,2018,6.85859629313152,0.00213623046875,147.781597219114,0.0920595504899779,-3.96805558602015,100.129905806647,0.77339129232698,19.3055470784505,0.0772980459531149,1,high,dry,4118.0,Q2,dry,Moderate Growth
10586,NWT,301,3,P glauca,2019-03-08,-133.77215,68.5323727,8,3,10,2019,6.87425350613065,0.00164794921875,148.457096208259,0.0711804185189919,-3.86250001854367,100.536597039964,0.932504285540846,9.87688700358073,0.0959824141772074,1,high,dry,3015.0,Q1,dry,No/Little Growth
10587,NWT,301,3,P glauca,2018-04-08,-133.77215,68.5323727,8,4,14,2018,6.85950842963325,0.00689697265625,147.820913063887,0.297239349129995,-5.69027771552404,101.754843923781,0.830264240503311,46.7618306477865,0.0982672575447301,1,high,dry,8036.0,Q3,dry,Extreme Growth
10588,NWT,301,3,P glauca,2019-04-08,-133.77215,68.5323727,8,4,14,2019,6.87667880588108,0.00469970703125,148.561872880157,0.203073507915008,-5.39305563105477,100.543518596225,0.839354848696126,43.2936350504557,0.0973534181165564,1,high,dry,7642.0,Q3,dry,Extreme Growth
10589,NWT,301,3,P glauca,2018-05-08,-133.77215,68.5323727,8,5,19,2018,6.85821550396127,0.01116943359375,147.765205571799,0.481451304446011,-2.37464793635086,102.031781478667,0.75036656100985,68.8044230143229,0.108326072891553,1,high,dry,10222.0,Q3,dry,Extreme Growth
10590,NWT,301,3,P glauca,2019-05-08,-133.77215,68.5323727,8,5,19,2019,6.8769509209527,0.01190185546875,148.573669163554,0.514295322716009,-3.20416665408346,101.206684854296,0.907527827554279,67.2213236490885,0.129573037538469,1,high,dry,10020.0,Q3,moderate,Extreme Growth
10591,NWT,301,3,P glauca,2018-06-08,-133.77215,68.5323727,8,6,23,2018,6.86638590494792,0.0067138671875,148.117482132528,0.289676317792981,0.311111122162806,100.944512261285,0.794679038226604,56.908925374349,0.361969925922652,0,high,dry,9083.0,Q3,wet,Extreme Growth
10592,NWT,301,3,P glauca,2019-06-08,-133.77215,68.5323727,8,6,23,2019,6.8945281982422,0.0084228515625,149.334113246976,0.364901194533985,0.386111117899418,101.422448794047,0.430890140434106,30.6924184163411,0.350336901099866,0,high,dry,5785.0,Q2,wet,Extreme Growth
10593,NWT,301,3,P glauca,2017-07-08,-133.77215,68.5323727,8,7,27,2017,6.85125257703994,0.0052490234375,147.465302379929,0.225958890421992,2.62916668256124,100.849861886766,0.760280442734559,101.210276285807,0.291106964978906,0,high,dry,12094.0,Q4,moderate,Extreme Growth
10594,NWT,301,3,P glauca,2018-07-08,-133.77215,68.5323727,8,7,27,2018,6.87666778564454,0.00860595703125,148.561411982908,0.371891581217994,2.0805555416478,99.1021817525228,0.731610737740993,39.5796034071181,0.361347078702283,0,medium,dry,7160.0,Q2,wet,Extreme Growth
10595,NWT,301,3,P glauca,2019-07-08,-133.77215,68.5323727,8,7,27,2019,6.922923956977,0.00634765625,150.566727105966,0.276142120648984,2.26249999139044,101.601773791843,0.684052182568444,0.0,0.311400040376377,0,high,dry,726.0,Q1,moderate,Extreme Growth
10596,NWT,301,3,P glauca,2017-08-08,-133.77215,68.5323727,8,8,32,2017,6.8607638888889,0.0042724609375,147.875026455556,0.184167435793,5.96111104223463,100.790221426222,0.897228736844328,53.6060333251953,0.293413195096786,0,high,dry,8797.0,Q3,moderate,Extreme Growth
10597,NWT,301,3,P glauca,2018-08-08,-133.77215,68.5323727,8,8,32,2018,6.88727349175348,0.006591796875,149.019998970899,0.285289192660997,3.48888890941938,100.316357082791,0.931803857286771,26.3807508680556,0.416893517046812,0,high,dry,5250.0,Q2,wet,Extreme Growth
10598,NWT,301,3,P glauca,2017-09-08,-133.77215,68.5323727,8,9,36,2017,6.86117248535157,0.00238037109375,147.89263597999,0.102623546436007,3.70277775989638,99.8854422039458,0.952301355699698,27.4340311686198,0.310243148969282,0,high,dry,5399.0,Q2,moderate,Moderate Growth
10599,NWT,301,3,P glauca,2018-09-08,-133.77215,68.5323727,8,9,36,2018,6.88625454372831,0.0068359375,148.975909165988,0.295834486662017,1.60138890478346,102.11003865136,0.850654114451673,34.531487358941,0.346247300986972,0,high,dry,6321.0,Q2,wet,Extreme Growth
10600,NWT,301,3,P glauca,2017-10-08,-133.77215,68.5323727,8,10,41,2017,6.85955590142145,0.003173828125,147.822956026124,0.136789403646986,1.05138890114096,100.217025227017,1.01215354187621,5.20070393880208,0.312203198505769,0,high,dry,2581.0,Q1,moderate,Moderate Growth
10601,NWT,301,3,P glauca,2017-11-08,-133.77215,68.5323727,8,11,45,2017,6.85235714382596,0.00439453125,147.512855377044,0.189230499296997,0.168055558059778,100.279107305739,0.818413872685697,1.91370646158854,0.111500800213327,0,high,dry,1969.0,Q1,dry,Extreme Growth
10602,NWT,301,3,P glauca,2019-01-09,-133.77215,68.5323727,9,1,2,2019,6.88201514350044,0.00146484375,148.792527949932,0.0633414223150055,-4.3263889087571,104.449031194051,0.865200541085667,0.0,0.0976136213565174,1,high,dry,727.0,Q1,dry,No/Little Growth
10603,NWT,301,3,P glauca,2018-02-09,-133.77215,68.5323727,9,2,6,2018,6.85954149034289,0.00592041015625,147.822342924666,0.255143279847005,-3.82083336181111,102.223823759291,0.971353355381224,2.51134236653646,0.0781889108568438,1,high,dry,2106.0,Q1,dry,Extreme Growth
10604,NWT,301,3,P glauca,2019-02-09,-133.77215,68.5323727,9,2,6,2019,6.87824791802301,0.007080078125,148.629681347242,0.306049746344996,-3.86944441994031,102.195733282301,0.983439155750804,1.86284383138021,0.0963476568998582,1,high,dry,1961.0,Q1,dry,Extreme Growth
10605,NWT,301,3,P glauca,2018-03-09,-133.77215,68.5323727,9,3,10,2018,6.85748070610895,0.003173828125,147.733526996876,0.136745586324992,-3.90833339757389,99.513758553399,0.833797697391775,11.8446350097656,0.0774315138492324,1,medium,dry,3201.0,Q1,dry,Moderate Growth
10606,NWT,301,3,P glauca,2019-03-09,-133.77215,68.5323727,9,3,10,2019,6.87406446668838,0.00311279296875,148.448933224823,0.134447126680982,-3.75694443782171,99.5548774931166,0.806089588337474,15.2365366617839,0.0962243348209174,1,medium,dry,3616.0,Q1,dry,Moderate Growth
10607,NWT,301,3,P glauca,2018-04-09,-133.77215,68.5323727,9,4,15,2018,6.85949147542318,0.00433349609375,147.820178302879,0.186756021351016,-5.80694460206562,102.13487317827,0.787716940045357,48.3099619547526,0.0982300966646943,1,high,dry,8236.0,Q3,dry,Extreme Growth
10608,NWT,301,3,P glauca,2019-04-09,-133.77215,68.5323727,9,4,15,2019,6.87518768310548,0.005126953125,148.497454508365,0.221494429587977,-5.60555545488993,101.187754207187,0.877511279450523,30.5811564127604,0.0972669889519162,1,high,dry,5771.0,Q2,dry,Extreme Growth
10609,NWT,301,3,P glauca,2018-05-09,-133.77215,68.5323727,9,5,19,2018,6.85607181125218,0.00579833984375,147.672834170904,0.249766964618999,-1.72222219407558,101.183683077494,0.670893885195255,75.0414530436198,0.10986555473672,1,high,dry,10643.0,Q3,dry,Extreme Growth
10610,NWT,301,3,P glauca,2019-05-09,-133.77215,68.5323727,9,5,19,2019,6.87711061289613,0.0091552734375,148.580544910127,0.395613542205979,-2.74084506572132,101.522550663478,0.871671774857481,59.0133666992188,0.133336272294531,1,high,dry,9390.0,Q3,moderate,Extreme Growth
10611,NWT,301,3,P glauca,2018-06-09,-133.77215,68.5323727,9,6,23,2018,6.86644270155166,0.00531005859375,148.119928784636,0.229096433061983,0.320833343805538,100.567741711935,0.766777378817399,19.3214416503906,0.361028116827625,0,high,dry,4125.0,Q2,wet,Extreme Growth
10612,NWT,301,3,P glauca,2019-06-09,-133.77215,68.5323727,9,6,23,2019,6.89641689724393,0.0074462890625,149.415936070013,0.322673766910981,0.488888896173901,101.438324398465,0.575079786694712,25.6665547688802,0.355989513399976,0,high,dry,5101.0,Q2,wet,Extreme Growth
10613,NWT,301,3,P glauca,2017-07-09,-133.77215,68.5323727,9,7,28,2017,6.85110422770183,0.00628662109375,147.45892031187,0.270626388159002,2.53749999403954,100.905023786757,0.773905262351036,75.7789611816406,0.289268172151515,0,high,dry,10743.0,Q3,moderate,Extreme Growth
10614,NWT,301,3,P glauca,2018-07-09,-133.77215,68.5323727,9,7,28,2018,6.88051396759464,0.00604248046875,148.72763455164,0.261238180435015,1.78732394836318,99.5467300415039,0.897251378482496,49.7097439236111,0.364101152117293,0,medium,dry,8435.0,Q3,wet,Extreme Growth
10615,NWT,301,3,P glauca,2019-07-09,-133.77215,68.5323727,9,7,28,2019,6.92303246392145,0.00616455078125,150.571449702206,0.268165844213001,2.58749999602636,101.231110890706,0.616854907323917,0.0,0.308551909966324,0,high,dry,728.0,Q1,moderate,Extreme Growth
10616,NWT,301,3,P glauca,2017-08-09,-133.77215,68.5323727,9,8,32,2017,6.86161244710287,0.00640869140625,147.911613130262,0.276294163480998,7.39583333333333,100.794496218363,0.830210566520691,59.9288940429688,0.305047791600226,0,high,dry,9494.0,Q3,moderate,Extreme Growth
10617,NWT,301,3,P glauca,2018-08-09,-133.77215,68.5323727,9,8,32,2018,6.88655293782553,0.00537109375,148.988821059236,0.232418724702001,3.00000001324548,100.742998229133,0.870842795405123,37.0089213053385,0.398893372083585,0,high,dry,6782.0,Q2,wet,Extreme Growth
10618,NWT,301,3,P glauca,2017-09-09,-133.77215,68.5323727,9,9,36,2017,6.86097157796225,0.002685546875,147.883976178911,0.115777836628013,3.73611112435659,100.054388364156,0.98269768887096,24.6651967366536,0.310546769764688,0,high,dry,4902.0,Q2,moderate,Moderate Growth
10619,NWT,301,3,P glauca,2018-09-09,-133.77215,68.5323727,9,9,36,2018,6.88615960015192,0.00372314453125,148.971794863829,0.161104864647996,1.75555557674832,101.259201049805,0.921582120988104,22.835201687283,0.344703812346097,0,high,dry,4576.0,Q2,wet,Extreme Growth
10620,NWT,301,3,P glauca,2017-10-09,-133.77215,68.5323727,9,10,41,2017,6.85779435899523,0.000244140625,147.747039984828,0.0105196402699903,0.945833320418994,100.716740608215,1.01224714434809,4.119873046875,0.311482597159014,0,high,dry,2392.0,Q1,moderate,No/Little Growth
10621,NWT,301,3,P glauca,2017-11-09,-133.77215,68.5323727,9,11,45,2017,6.85299207899306,0.00177001953125,147.540188552514,0.076216143010015,0.184722224974798,99.9353109995524,0.88579916788472,1.79926554361979,0.111421225782897,0,high,dry,1944.0,Q1,dry,Moderate Growth
10622,NWT,301,3,P glauca,2019-01-10,-133.77215,68.5323727,10,1,2,2019,6.8817608303494,0.0009765625,148.781531001625,0.0422261168490081,-4.49583333730698,104.010991944207,0.818799615734153,0.0,0.096182168264771,1,high,dry,729.0,Q1,dry,No/Little Growth
10623,NWT,301,3,P glauca,2018-02-10,-133.77215,68.5323727,10,2,6,2018,6.85790201822917,0.00335693359375,147.751680205874,0.144657283704987,-3.73055555423101,102.825516700745,0.896816360453765,3.16937764485677,0.0783396098762749,1,high,dry,2232.0,Q1,dry,Moderate Growth
10624,NWT,301,3,P glauca,2019-02-10,-133.77215,68.5323727,10,2,6,2019,6.87962375217015,0.00421142578125,148.689143745879,0.18205248459202,-3.35277777579096,101.595465024312,0.83199173791541,2.40325927734375,0.0969794544246465,1,high,dry,2081.0,Q1,dry,Extreme Growth
10625,NWT,301,3,P glauca,2018-03-10,-133.77215,68.5323727,10,3,10,2018,6.85795288085938,0.00531005859375,147.753875401251,0.228825594260996,-4.28749999072817,100.570387310452,0.877503401703305,11.2279256184896,0.0769164670838248,1,high,dry,3111.0,Q1,dry,Extreme Growth
10626,NWT,301,3,P glauca,2019-03-10,-133.77215,68.5323727,10,3,10,2019,6.87411787245009,0.00390625,148.451239990168,0.168732194160981,-3.55416662163205,98.4976383845011,0.762561538981067,12.6902262369792,0.0967176199786345,1,medium,dry,3306.0,Q1,dry,Extreme Growth
10627,NWT,301,3,P glauca,2018-04-10,-133.77215,68.5323727,10,4,15,2018,6.85964914957683,0.0042724609375,147.826975180611,0.184142858769007,-5.76666673686769,101.751180754768,0.674730707373884,47.2036997477214,0.0982349471913451,1,high,dry,8074.0,Q3,dry,Extreme Growth
10628,NWT,301,3,P glauca,2019-04-10,-133.77215,68.5323727,10,4,15,2019,6.87475704616971,0.005126953125,148.478852137126,0.221459038673999,-5.49305556217829,101.587933434381,0.884192226661576,40.890375773112,0.097503385357643,1,high,dry,7360.0,Q3,dry,Extreme Growth
10629,NWT,301,3,P glauca,2018-05-10,-133.77215,68.5323727,10,5,19,2018,6.85238596598308,0.00439453125,147.514094836923,0.189228814016019,-0.622222218145099,100.869808197021,0.732017045219739,76.7803192138672,0.116459287967947,1,high,dry,10832.0,Q3,moderate,Extreme Growth
10630,NWT,301,3,P glauca,2019-05-10,-133.77215,68.5323727,10,5,19,2019,6.87788594563803,0.00823974609375,148.614044696087,0.356091686773993,-2.42916667130258,101.296857198079,0.881887594858805,36.7514292399089,0.135407433153165,1,high,dry,6715.0,Q2,moderate,Extreme Growth
10631,NWT,301,3,P glauca,2018-06-10,-133.77215,68.5323727,10,6,23,2018,6.8665995279948,0.0047607421875,148.12669456993,0.205395889194989,0.329166676849127,99.9296124776205,0.839181470374266,30.0057729085286,0.355912579287673,0,high,dry,5705.0,Q2,wet,Extreme Growth
10632,NWT,301,3,P glauca,2019-06-10,-133.77215,68.5323727,10,6,23,2019,6.89754350450305,0.009033203125,149.464766303258,0.391513055390988,0.502777784648869,101.314973513285,0.778714035534196,22.9644775390625,0.361417579328021,0,high,dry,4588.0,Q2,wet,Extreme Growth
10633,NWT,301,3,P glauca,2017-07-10,-133.77215,68.5323727,10,7,28,2017,6.85191463894315,0.005859375,147.49380614649,0.252264638595989,3.05833333730698,100.577920383877,0.767233740124438,86.3234202067057,0.310698364542591,0,high,dry,11492.0,Q4,moderate,Extreme Growth
10634,NWT,301,3,P glauca,2018-07-10,-133.77215,68.5323727,10,7,28,2018,6.88098432752822,0.0076904296875,148.747976794363,0.332510025481014,1.91388888491525,99.6621472040812,0.784351131982274,57.2628445095486,0.370080963855702,0,medium,dry,9127.0,Q3,wet,Extreme Growth
10635,NWT,301,3,P glauca,2019-07-10,-133.77215,68.5323727,10,7,28,2019,6.92444814046225,0.006591796875,150.633037268576,0.286798362357985,3.02222224076589,100.533545176188,0.726499072793457,0.0,0.306200063474197,0,high,dry,730.0,Q1,moderate,Extreme Growth
10636,NWT,301,3,P glauca,2017-08-10,-133.77215,68.5323727,10,8,32,2017,6.86119706895617,0.004638671875,147.893698879147,0.199987015262991,7.10277780559328,100.267098638746,0.84264914277527,51.2059529622396,0.302231365640959,0,high,dry,8561.0,Q3,moderate,Extreme Growth
10637,NWT,301,3,P glauca,2018-08-10,-133.77215,68.5323727,10,8,32,2018,6.88476935492622,0.00238037109375,148.911647150197,0.102975910736006,2.79861112435659,100.783300081889,0.873141324354543,22.7016872829861,0.38087457399579,0,high,dry,4562.0,Q2,wet,Moderate Growth
10638,NWT,301,3,P glauca,2017-09-10,-133.77215,68.5323727,10,9,37,2017,6.86006961398655,0.003173828125,147.845095951611,0.136810095161024,3.26111107402378,100.440725750393,0.91600934167703,24.8273213704427,0.311462035642731,0,high,dry,4938.0,Q2,moderate,Moderate Growth
10639,NWT,301,3,P glauca,2018-09-10,-133.77215,68.5323727,10,9,37,2018,6.88800082736546,0.00604248046875,149.051474945814,0.261513934641016,1.72500000728501,101.605846616957,0.900424169169531,29.0319654676649,0.342838124676006,0,high,dry,5564.0,Q2,wet,Extreme Growth
10640,NWT,301,3,P glauca,2017-10-10,-133.77215,68.5323727,10,10,41,2017,6.86042056613499,0.00384521484375,147.860224792658,0.165733734067004,0.822222221228812,100.759486198425,1.0254667542047,6.561279296875,0.311050566467975,0,high,dry,2751.0,Q1,moderate,Extreme Growth
10641,NWT,301,3,P glauca,2017-11-10,-133.77215,68.5323727,10,11,45,2017,6.85297088623048,0.00213623046875,147.539277173893,0.0919874578870008,0.175000002814664,100.267708990309,0.944958548578951,0.0,0.110908421520834,0,high,dry,731.0,Q1,dry,Moderate Growth
10642,NWT,301,3,P glauca,2019-01-11,-133.77215,68.5323727,11,1,2,2019,6.88129882812501,0.0,148.76155475301,0.0,-4.8277777367168,102.354502889845,0.846491574413247,0.0,0.0954277572287608,1,high,dry,732.0,Q1,dry,No/Little Growth
10643,NWT,301,3,P glauca,2018-02-11,-133.77215,68.5323727,11,2,6,2018,6.85902947319879,0.00372314453125,147.800267609574,0.160465206643977,-3.95416668388579,101.271006266276,0.932549313538604,1.84377034505208,0.0781777883155484,1,high,dry,1954.0,Q1,dry,Moderate Growth
10644,NWT,301,3,P glauca,2019-02-11,-133.77215,68.5323727,11,2,6,2019,6.87781473795574,0.0048828125,148.610957557671,0.211023849739007,-3.25555555025736,101.186329947578,0.779463043643369,1.60853068033854,0.097220563587422,1,high,dry,1923.0,Q1,dry,Extreme Growth
10645,NWT,301,3,P glauca,2018-03-11,-133.77215,68.5323727,11,3,10,2018,6.85706278483074,0.0059814453125,147.715527419569,0.257724305043013,-4.67916659514109,101.141956647237,0.847491598791546,20.9236145019531,0.0762963993102308,1,high,dry,4336.0,Q2,dry,Extreme Growth
10646,NWT,301,3,P glauca,2019-03-11,-133.77215,68.5323727,11,3,10,2019,6.87382965087891,0.00518798828125,148.438794039384,0.224088492311012,-3.66111110978656,98.936085595025,0.921178271373113,11.6316477457682,0.0970966617437943,1,medium,dry,3167.0,Q1,dry,Extreme Growth
10647,NWT,301,3,P glauca,2018-04-11,-133.77215,68.5323727,11,4,15,2018,6.85941729478434,0.00921630859375,147.816989173416,0.397287839075005,-5.50422534808307,100.288591304296,0.572449287898104,23.6956278483073,0.0983415660593247,1,high,dry,4693.0,Q2,dry,Extreme Growth
